Entity,Year,Beef,Hides,Lamb,Pork,Coal,Natural gas,Petroleum,Barley,Corn,Rice,Rye,Wheat,Aluminum,Chromium,Copper,Lead,Manganese,Nickel,Steel,Tin,Zinc,Bauxite,Iron ore,Phosphate,Potash,Sulfur,Gold,Platinum,Silver,Cocoa,Coffee,Cotton,Cottonseed,Palm oil,Peanuts,Rubber,Sugar,Tea,Tobacco,Wool
World,1913,83.3447099,140.2449495,89.10310734,138.2153179,96.20592949,68.37724322,145.4277901,109.375,138.3035708,106.3181971,100.5314371,113.9470948,61.19469374,45.42410714,79.97129711,84.79166667,102.7520325,71.37916667,72.67857143,125.50231,111.9755445,89.08777778,76.4929078,89.51248994,78.85495941,150.7601062,84.79166667,201.7462255,76.41718107,70.15680605,112.6859244,120.1256867,128.6494253,110.0705341,123.0846774,95.71406067,58.42424299,70.56808317,115.962345,84.79166667
World,1914,80.85038937,155.0026582,91.12312186,136.7234816,94.50464396,71.13863089,114.6555455,110.629515,153.3744997,99.2621787,136.150403,120.7273952,47.78234469,42.00206398,70.56284879,74.1980236,99.44508192,69.03611971,60.00294855,96.37628405,101.4662012,85.57220502,62.91372988,82.13339024,80.93548402,154.5399682,84.00412797,201.0638395,65.20690797,62.00349169,82.58191696,103.1386762,89.7975161,119.3902965,113.8120443,71.11124488,78.36251299,69.91265205,117.2749095,88.49854101
World,1915,171.9947299,183.8143239,106.4137925,115.9392767,90.80516506,71.57064058,94.21830782,106.7761807,159.2075305,100.0224898,139.454971,154.8833064,87.15080317,49.24831329,89.19725418,89.30850942,105.8865591,68.68172485,68.0003061,107.8754736,272.897278,109.6476386,65.08016951,68.67182179,116.2642714,142.5806846,83.57289528,208.8531361,72.35246026,83.08030593,75.93068608,97.05080776,173.4858033,124.628017,110.5318938,71.6640022,97.74679788,67.30607575,122.1590679,105.9590175
World,1916,171.5459724,182.3444976,101.1520741,144.921242,97.10092539,65.02311556,174.2224025,151.1278195,165.8797862,84.50992771,171.0263683,149.1298545,142.0090655,60.11009667,128.5287105,120.0982711,164.1907417,64.40225564,117.8443002,111.2665555,239.6552616,58.14285714,78.13149896,63.5057429,583.3848319,123.4438872,76.5037594,338.292903,89.49050868,64.66065074,86.83455903,133.0598052,240.591133,163.7651386,118.4574339,77.72958253,118.1324998,61.61289265,116.6807884,114.7691033
World,1917,141.7250137,179.9186877,92.64147496,197.2997136,137.9785191,60.4862031,209.0205966,191.8876755,274.2233362,60.52768763,219.2526024,212.6365605,99.41682216,66.89603298,106.5938992,127.7144076,127.9699132,53.45085803,137.6372322,131.2530434,133.6005668,62.81726469,84.29913367,53.23767296,452.2898724,137.6911397,63.49453978,346.1555491,88.08887541,42.33204693,71.14169238,172.5078256,281.5654419,199.3736213,143.3747672,62.68292536,103.6535449,65.19884203,134.4917166,178.0350243
World,1918,162.1513944,117.6007083,99.86561448,187.8153228,134.08673,61.57205052,215.3048909,126.2948207,226.3286692,58.67434191,160.7488874,169.8894236,55.53777765,113.8920508,82.22766578,91.6518368,171.127531,44.41965471,97.02226292,160.4439425,102.6070727,57.50969456,79.58068435,49.68488491,376.7901504,120.5442021,54.05046481,303.6291962,84.99602413,41.5056116,64.13835063,182.0027717,243.0407107,154.5510575,113.3316198,41.8478754,80.97961473,64.93295448,190.0636695,175.6782795
World,1919,175.0399495,178.2532843,104.2990467,167.8098166,112.6534015,54.15818211,196.2681721,143.3526012,197.9327102,54.86682051,136.17851,167.8215028,46.18860396,60.4954583,54.3164535,62.01796783,163.598405,37.72716763,71.01640757,99.66563475,79.44186632,74.65587669,64.07084,67.8914476,162.569395,72.05294394,47.05202312,285.8986557,97.00849211,52.09106875,102.1463933,175.9396721,213.518836,148.5957978,142.6738766,32.63442597,84.12799663,54.25212807,184.5015874,149.5694547
World,1920,97.734565,113.7101554,69.68808812,108.9159748,146.4618839,52.29082066,253.3864418,84.73053892,152.7786386,55.72749368,118.3700463,146.8051367,38.01031765,29.73873681,43.80484106,73.98741117,100.1976383,34.19361277,75.4348446,65.57635774,75.26189501,62.49873586,71.55816028,69.13155939,118.7032328,81.40450856,40.61876248,238.827812,41.0575454,32.88077981,59.29334559,119.6089869,71.71312547,89.79271391,61.58328504,30.01159442,171.519119,37.52496601,245.6679639,116.0658619
World,1921,84.43114001,49.50871847,59.01475997,71.82849946,126.3676407,62.97211125,129.8773933,53.51955307,69.38402686,71.42854199,75.70066571,95.40443144,29.48234892,20.30127694,35.1109295,47.24434174,36.39652756,38.28156425,53.3835317,45.51291461,53.51159052,71.30458101,58.05301319,75.24311506,90.67285698,81.78931715,45.47486034,180.9091407,46.52751914,21.11405048,39.79972316,87.92520082,91.2633404,55.84872709,55.74337719,12.83726366,49.81271535,36.47850495,209.1644561,69.03663239
World,1922,53.50892724,70.46854954,33.21575463,84.62069275,140.9499564,74.05959341,146.2898881,59.5110316,78.538716,84.32678091,60.74648556,93.54422282,27.75779249,22.53599114,40.11331732,63.64442997,68.44822996,36.97793679,51.25242132,52.84461444,67.75436694,50.61005764,68.57432852,58.67943156,46.83982142,80.31642664,48.53905784,251.2226216,48.16452807,26.57988443,60.92970541,118.3907332,101.7646454,63.00996585,84.55190721,14.53244274,48.02427181,54.56322602,189.9077361,108.3543488
World,1923,56.96279724,59.0886013,51.39539679,68.10710452,122.8831508,66.14365348,133.325253,63.97188049,101.9310036,78.65435993,55.20534795,78.93992558,37.04045192,23.84299941,42.47267498,79.33196824,86.85176223,34.42062097,69.01141445,68.04732176,76.50350251,62.4368678,69.80418552,51.13840057,46.45211454,77.43461269,47.68599883,294.6410105,47.83317784,21.57324769,66.67047951,148.1100741,135.4940105,63.57173893,98.44851371,24.33020446,84.75579261,68.5660487,176.2399388,120.0794212
World,1924,57.02532782,56.02126528,64.33512896,77.13858828,100.697256,59.42485079,139.1734806,86.78362573,119.2764572,85.38987082,89.78884337,98.45978808,39.30511396,24.65121136,38.28083527,88.2331979,73.50778123,28.60467836,65.04667466,79.89823583,73.08605229,56.23423002,57.32537016,47.33798112,43.68981815,78.27722784,47.60233918,299.8764305,50.83459678,21.53539989,97.48248697,143.6195354,109.3212341,68.48761413,89.06244105,21.40798331,64.25383535,69.97397111,163.8478764,119.8687555
World,1925,70.20670562,65.00855676,73.53807289,105.7913225,91.08341744,57.96719615,158.3746154,70.05134056,125.1851231,83.95397284,71.83009907,116.610638,38.62475577,21.55896015,40.26804459,95.84483335,80.78193195,30.73131774,58.83649325,89.91619865,84.78721231,53.36892945,50.78176014,42.94163662,43.11287195,70.63035091,46.4346834,293.2038439,49.58765573,26.2589374,114.9522034,113.2579918,101.1955859,75.74710273,64.40939955,58.09246826,36.7532128,67.83797746,175.2731485,115.261312
World,1926,66.23628546,57.59356275,48.21733253,104.7676525,91.09300304,63.78938785,177.661306,65.42372881,89.87689788,89.40642859,75.72989614,105.1862883,37.97273721,20.5306699,39.19963029,88.61187373,77.41985953,33.19548023,56.84317647,100.4150769,81.19632822,50.89416196,49.31554273,43.42759812,51.65854036,81.29554468,45.98870056,266.9514343,38.1819767,31.47914279,101.7308847,87.13221137,69.77595948,69.38548667,74.17532349,39.19119887,36.07598096,72.47608014,151.9539122,95.26346456
World,1927,60.93712238,83.96503899,51.42397897,88.26849637,89.66941234,58.50114844,115.3139515,79.33218192,105.66701,84.38772897,77.07509563,92.54269416,36.40072045,20.92071716,37.39673532,72.49139589,70.39708347,32.88888889,53.55703594,100.8620162,67.18675926,54.23542506,49.85362388,46.34040671,55.77838941,84.28490368,46.86240645,195.023909,42.1617021,44.07421834,103.3310361,88.7875729,112.4697755,65.78271418,78.60790759,30.59196791,43.71518427,72.7470736,148.6881605,92.05881393
World,1928,76.22497305,102.9708645,63.9901887,85.84021831,84.98585478,59.32077924,113.1438123,66.31640397,121.2669441,77.41683914,77.39617088,107.8477282,34.73114019,21.21382704,42.32609644,68.50704889,76.17893712,35.25043783,55.19284391,80.15595727,65.69493417,54.61513913,49.5410565,46.990018,52.14791357,82.04714687,47.51897256,191.5920243,42.31241847,36.20467983,133.3026652,101.3868602,112.0792318,67.53601713,75.11063405,18.31634175,36.60492834,64.90605703,147.0280683,98.43335218
World,1929,80.76603528,71.21300571,58.76412973,91.5299384,81.33054919,52.72958155,117.143846,62.93053123,115.9470383,77.26867494,81.28494907,89.06243181,34.73114019,22.9109332,53.15370251,74.27039415,78.88011903,33.34967893,56.6685884,71.77551923,70.67925132,57.52963612,53.58522438,47.38711674,55.61961933,82.53552275,47.51897256,160.91135,35.78589292,29.41927494,129.4077859,91.09434587,101.2645691,68.36767084,56.71619306,16.80209958,28.88076874,63.22897625,144.4285621,83.16238352
World,1930,74.86051787,108.2808928,53.96359644,85.39398824,79.67526485,54.08728934,104.6272305,48.50299401,104.4250417,62.44204928,43.19695937,67.94670113,35.47647733,29.5936698,39.07882449,61.5708663,69.31611717,34.20838323,52.37549745,51.6691053,50.92167976,62.26043912,51.23149446,48.47089927,56.30984606,83.65878726,48.74251497,109.7176504,24.82257707,23.79124758,77.27200708,68.79608646,74.29031592,55.59647151,55.03187174,8.617364245,21.18441634,60.54600695,143.4544478,66.15668347
World,1931,136.810095,43.46445413,99.27338804,59.5553888,79.142886,51.89432144,60.41585566,43.07288247,72.26283872,38.41359428,36.37819568,51.45311018,38.08320946,43.90301097,26.80476117,51.85875478,60.22960404,37.51017728,54.11108347,43.74167919,44.57332493,68.41234406,53.67457845,54.48950333,63.0464786,89.53632517,53.4471438,93.47182234,25.07396869,16.54174835,56.52479766,46.02305555,33.17408925,44.99623753,27.5856226,5.64829839,20.96339012,49.7029461,134.7289051,60.12568517
World,1932,110.8415493,32.07684458,84.90573197,40.7633298,75.0605361,49.59321369,92.79873359,32.35724744,47.50252696,37.66281288,33.30381696,47.70554814,42.4602694,56.39772014,20.46316183,43.36432112,90.43709491,41.82137628,58.47967043,43.89467461,39.36996024,79.29448511,35.75402635,55.77338345,64.66925619,102.8892845,65.62496532,107.6008158,23.35782586,15.60660069,77.4779312,43.3860414,42.32947948,39.73868349,28.83389222,3.529593024,14.95047592,33.00985637,115.2682688,50.02543286
World,1933,109.1112586,56.54508043,101.771853,44.92555382,80.92651947,52.27185949,74.11355553,66.97530864,65.40788443,33.73919936,78.60482738,69.63457588,44.75364815,44.8633157,27.23230523,55.62250373,104.6206239,44.08024691,63.97898934,82.16369001,58.04459328,99.15390947,94.07932755,55.28690668,58.02868444,107.1555454,102.4755254,101.5601569,42.35706257,16.44954981,70.12167171,62.80864198,55.87803321,41.885063,56.7303863,6.400160475,21.52790332,52.32940698,141.6973958,75.14486944
World,1934,85.27427376,51.01138344,103.70364,55.36004598,102.2936175,50.59322621,109.6563188,102.4645258,103.1347204,42.48019432,87.36522474,83.72958119,40.15557025,42.3370319,31.65228271,53.83626948,76.09136937,42.66467513,68.34339152,106.118286,57.95763496,115.09883,68.29358206,59.94361236,51.44619386,99.96569052,102.9369736,113.2327356,51.0349533,18.81484895,82.20182836,78.36002463,138.3533775,57.59979952,64.71367655,13.58221617,25.56215926,68.48187115,209.5116542,89.01555927
World,1935,88.42349654,56.77106094,166.1927352,106.3627359,100.9006107,49.34037137,106.9408674,55.20757465,125.9328876,54.11551467,47.09764739,86.04992999,37.16748975,47.64072417,31.67627159,55.07984841,79.31011688,41.60815732,66.28274667,99.98040512,58.84447618,112.7228939,67.10697184,60.77367866,37.35844915,95.66226948,100.3879153,100.9986519,53.43080395,17.6434568,63.86042236,79.07157589,124.7055278,80.07398483,59.28623452,12.61079955,33.09954582,63.01092514,240.9070843,79.40307017
World,1936,90.19990249,64.45756264,188.8912384,110.2245291,99.38949939,48.8775829,116.531596,112.8427128,128.3347093,52.62785512,95.18740297,94.99479142,36.81887694,47.19387755,34.35297952,63.30068068,69.02418009,41.21789322,70.03845016,91.22833234,65.99007709,113.0751323,65.97771023,55.62196564,43.71240125,95.97220183,99.44632586,127.8530301,41.1473643,23.77421906,67.5033632,79.29781291,134.8768473,80.35079652,70.09728623,16.67959769,35.90166286,64.28039909,228.3665034,96.49855014
World,1937,124.204512,80.88967671,201.0166946,111.5730226,105.7397686,39.31309767,124.7439898,75.48746518,152.6162834,53.85234408,77.61691102,98.6879608,34.84310605,43.52616395,46.11220329,77.95800969,67.08871082,39.78272981,84.49973183,103.0295684,84.69211913,105.812442,68.02228412,51.79122641,42.7080551,94.3782976,95.98371006,149.4210169,38.31502115,28.34261838,75.88776299,67.39504313,76.23187014,85.52389374,60.34234882,18.85936044,35.25278614,71.59923284,209.8718175,103.2545232
World,1938,111.9938378,57.54865905,177.0539819,89.14266491,108.3215046,40.06643595,121.9239736,52.23562811,83.08109036,50.36070714,44.74117769,65.59291882,35.33426138,44.36023522,35.68300372,62.66438516,88.31094806,40.54506742,84.32481519,81.73816856,61.07174984,117.237568,62.93402594,55.67812252,45.63682264,86.09314515,97.82300046,105.7081757,38.15769874,17.8801155,54.05825832,55.86728886,86.85641565,68.92830082,61.49866068,14.5247739,29.59939236,68.36525931,218.6972464,72.20925268
World,1939,108.6061374,67.90234963,147.2346485,73.29527329,103.6827823,40.64334647,107.8231873,58.31533477,76.53710965,49.43359588,51.35100569,64.21859482,35.84303404,42.90599609,39.67134517,67.72461255,89.48763431,41.12886969,79.71506379,98.63256128,68.74748453,111.2681545,74.56336259,53.37924928,38.35528774,85.52590202,98.02658458,109.5373088,31.65302331,16.74287231,52.68297514,60.56940283,85.27792259,71.9720817,64.27459997,17.67225622,31.26863656,60.28846065,159.3958785,86.86326847
World,1940,135.6405946,70.54925592,148.8849444,63.04904025,106.553265,40.23778207,106.747261,56.59301497,95.6145706,58.82622021,48.63829006,79.2350174,33.17877263,43.51389879,40.49332434,68.77306009,79.10086272,40.71846044,77.47816347,96.70159879,84.32307428,103.9692088,62.21561699,49.77597579,30.1131192,85.26875679,96.72094366,112.6150144,31.15810037,17.61461205,50.70151494,66.72643377,86.82773367,73.28472353,61.7616628,19.93489383,27.88175899,60.96664038,135.9690317,99.47492714
World,1941,150.695685,78.30977802,146.2664985,88.70187135,116.3676954,38.32559962,112.4731636,71.82620502,103.934035,62.64621844,59.78375903,80.80107919,27.88443216,40.45921831,40.27588347,73.21823463,81.75933415,38.78343517,73.79624125,96.15247396,95.0233745,96.96528626,62.3160145,51.25865394,33.14000048,82.92045444,94.29678852,102.548526,29.93324282,25.00036239,76.13564849,88.11245144,181.4097432,94.04771708,83.78336947,21.09174674,33.00031275,74.31235756,157.8032595,107.5661329
World,1942,175.722691,74.12381484,136.9381346,99.2766703,113.3223218,34.63411549,105.3931771,77.54601227,110.0484175,62.18042915,60.10580067,90.31484287,22.9080738,49.93865031,36.33448291,74.05003792,74.50709613,32.00613497,66.68825973,86.8598198,94.45789798,88.15836401,55.46377757,49.65937425,25.53940107,73.39390538,86.87521209,93.07493407,34.52548663,26.45771019,81.40850537,102.9341691,157.0484451,104.2473092,98.26637641,19.39736035,44.64385939,87.52137326,165.5515431,106.1350125
World,1943,175.5217108,69.83920126,138.2221104,77.72953298,121.7018675,32.6321435,99.30108599,114.566474,129.3592442,61.22073431,92.22572197,102.5944912,21.58390768,54.61395541,34.23422378,69.98804724,72.49120381,30.15606936,62.83344703,81.83902097,88.99790388,86.70119461,52.45800025,48.49389115,23.84828569,68.1843295,82.47003327,87.36641148,32.52979376,24.92836278,76.70281141,101.4429433,169.0627865,70.98977538,107.764311,18.27612564,40.56766175,74.16433218,235.1571571,99.1553898
World,1944,169.5307167,68.64876033,138.804918,66.30646444,129.8557692,32.07591378,97.60845384,114.7727273,136.5479069,60.17719907,100.6237525,109.2529326,21.21600017,57.8125,33.65068588,68.79506917,87.25049331,29.64204545,61.76242236,80.44403766,87.48089415,83.25,52.94148936,49.98519768,25.9760274,71.30010277,82.55598895,85.8261243,31.97530864,24.50344751,75.39537713,103.3070924,168.0948276,69.77972239,119.3548387,17.96460077,40.36667671,71.20149888,278.6132385,98.29549454
World,1945,165.9177095,67.12323232,131.0784626,68.03405985,133.0576923,31.36311569,95.43937709,112.2222222,138.906253,58.83992798,122.7589266,110.5096307,20.7445335,56.52777778,32.90289286,67.26628985,96.21425507,28.98333333,62.07522429,78.65639238,85.53687428,84.656,52.34231678,51.89853534,25.32995096,72.50428229,83.63850365,83.9188771,49.40946502,23.95892645,74.77437596,113.068864,159.3693487,68.22906189,121.078853,17.56538742,46.97988015,69.61924335,265.6929249,95.29934687
World,1946,176.0162928,73.01076269,131.0307245,59.84792183,137.7922998,28.89130412,104.8247626,141.2487206,160.6005026,62.52470921,161.3109503,116.1363814,17.83530297,38.68255593,35.56014065,77.31200019,88.38584846,29.23643808,63.9103098,75.99559749,83.35607001,76.539884,53.35786929,52.44961153,21.36802469,65.07745989,77.97044902,128.1477697,55.73704462,28.5148837,94.56912371,133.5561348,206.8541983,62.85174586,122.2867897,16.18101196,52.25654963,60.76455076,262.3459928,76.62985736
World,1947,148.7321293,100.4975448,108.7305663,54.45379062,145.747538,30.32423003,126.1921383,154.8791406,201.3433098,87.55829272,165.8205523,138.6628503,15.59990242,41.64215373,47.17137452,122.3180197,80.7966889,25.57206804,61.55796638,95.002697,87.71584732,62.37994628,53.3373969,52.47263329,17.24790119,59.91676795,75.10223031,116.8483697,41.947401,75.69406169,114.7333367,133.0085684,215.8571296,113.7745567,118.7137205,13.19192992,61.79998614,73.63295148,230.5011666,80.81267487
World,1948,114.1028766,90.31158764,73.19752459,49.23833813,162.1941285,32.82186526,156.7078962,96.34551495,180.0567379,86.09023747,96.48642914,120.0722826,16.23031621,45.87683911,46.01755197,139.5481668,77.95965194,24.40033223,64.87845897,112.2179207,107.4442344,56.43012182,55.81253976,54.89674234,15.84722665,56.6294947,68.82363042,157.00736,36.51665231,79.88221904,111.113814,117.2097032,156.6639936,129.2793384,114.4973743,12.84423692,50.52570572,72.65862754,201.3445335,99.36539705
World,1949,91.32390295,81.06575186,65.06169513,57.74350104,160.1483632,28.40433119,158.2191254,88.88888889,120.0265844,75.06467042,81.74845278,104.1037846,17.74371393,46.31925726,40.47554087,119.9651249,85.62492396,27.36603774,71.01579489,113.4072086,95.08661718,54.4259399,64.77434319,54.37934345,16.25979214,57.17560722,65.8409731,135.0241915,38.6069053,43.88085939,136.5302963,114.3424607,102.1545579,96.39607839,114.5005748,10.34744526,50.16973236,78.13577427,201.5685195,101.4168543
World,1950,62.41623485,92.9004329,33.78982794,52.33890426,157.3238603,32.82186526,156.7078962,98.8372093,134.5827479,62.69866843,88.38966585,106.4005876,18.29784006,44.66955387,44.34789271,102.881174,103.0315014,30.48504983,72.85703968,108.0242462,107.5734052,55.43853821,70.77260197,54.23760478,21.45549841,61.84079789,67.33813028,139.0800056,41.73331693,64.58922327,209.55456,134.6588476,201.8913965,86.58063947,118.8591791,23.98747207,59.48442422,68.94115925,207.2620804,120.2593783
World,1951,57.63766825,102.3160007,36.5256865,44.23171307,148.2185669,30.4214979,145.2473495,96.99769053,148.9324793,61.3867043,95.05853574,108.5262496,18.20529452,44.75970527,46.83327217,125.4725789,99.26495442,33.89530408,72.00474326,133.1797875,129.3020145,51.88545035,71.99646209,52.01676685,19.69563287,63.11440455,60.38608278,152.0008694,42.54934945,66.20722997,206.4614008,138.9184237,149.7443657,126.9722357,105.1131143,31.95510149,62.77309289,80.18800881,227.0698046,151.3542895
World,1952,59.95796456,52.26411003,34.54264227,39.21676665,144.4492811,34.02100685,142.1290448,103.2015066,143.0298805,65.01820591,105.2569062,101.7955095,18.18917482,51.46354587,45.82781209,115.5525101,111.7483907,35.11864407,71.98231393,123.5409151,113.9671581,53.3877715,81.01839163,51.41123411,20.11276504,62.07450504,56.62372663,153.7401956,39.41212713,64.60171335,200.9690052,120.7778587,147.1638418,74.23321934,107.8014701,20.4173437,45.17580398,65.43950422,221.9265083,90.50973405
World,1953,66.88348059,51.28654772,45.36544795,53.01552313,143.9520885,37.98747471,149.0711382,87.47663551,127.5282971,72.12920845,78.35245397,88.8884515,19.4489224,59.77303071,54.13060709,93.93756959,126.9119015,36.51588785,76.54728043,97.54758534,75.64453841,53.80007477,88.18198449,51.87558201,20.10133857,75.99658057,52.43405119,148.2775972,40.05665167,67.19824891,216.0973767,109.0569164,110.5969707,65.13873175,108.9586976,12.73185756,36.66624955,77.72775692,232.3193521,94.01030965
World,1954,64.18286811,41.17784993,37.3750058,52.53268964,131.6562243,42.0041728,154.0402034,81.10119048,126.3845246,64.87828281,73.13795029,91.95022747,20.18866061,45.96487032,55.53322225,97.3642055,116.2653799,37.16517857,79.37463029,93.02122248,74.24304456,54.83194444,87.11119554,52.72082476,19.26664311,75.31780698,51.62496292,138.333686,39.8629253,104.1878412,287.46804,107.691762,125.9344212,66.4136815,119.1772273,12.35952242,34.88399896,111.7132687,235.5692209,92.26588559
World,1955,76.04141443,39.58992464,46.42892194,41.63761193,131.2746221,42.16102184,154.6154095,68.70799104,111.439415,58.35687328,64.31051266,90.99719783,22.03024315,46.67929158,70.38442356,105.3070635,107.5037904,40.34353996,84.39087295,96.31913218,85.79239893,59.90002489,93.25695581,53.25660769,19.56991007,79.66015964,51.68906603,137.084212,42.45094921,67.84635882,208.422742,108.2549107,93.49334295,69.32154217,114.7196993,20.54022901,34.7990444,106.3562815,232.9902618,77.13968538
World,1956,129.4020146,45.31050014,85.70903347,38.36748468,138.520001,45.69460565,152.3399804,72.84768212,114.3237612,55.62914877,69.34181673,95.21649912,21.9805626,51.34027121,77.3582054,109.7202611,123.7378595,38.933039,89.47344366,101.586787,92.66065571,61.5740986,97.87421915,52.72216113,18.7804848,74.17868922,50.96459554,163.9779093,42.24216245,48.66629875,212.5298467,103.330228,110.2930654,78.80230725,108.2010017,17.66877429,36.82698961,101.3479621,227.5298963,73.32689445
World,1957,110.139368,42.92071694,79.57545789,50.50860289,140.9464659,44.12004907,159.8262921,63.01953819,96.01616901,53.58240913,62.33501026,91.11047479,22.46111951,57.8330373,52.83081501,97.00775868,151.4917172,42.84902309,94.2929956,93.10151088,67.56763911,65.08144464,99.66970258,50.58422362,17.25308266,65.08445616,49.31336635,138.7363656,40.07258294,52.66845445,198.3906528,97.19966922,101.9058002,77.11653344,97.01025612,15.55020996,52.72320356,89.76047654,240.253876,83.29911603
World,1958,114.6998428,43.12712184,77.45674756,56.57204683,131.2639534,46.84946743,155.2747251,62.2406639,92.08095974,55.10260082,57.30447818,81.83791006,21.34658931,56.29322268,44.78400023,77.99914581,131.8708977,41.70816044,93.53066502,89.55686441,53.18494195,65.45025357,99.05211736,49.39413003,15.76552964,67.69071998,48.00038944,99.50629864,38.65815447,74.21978442,164.8933728,95.87077094,85.02217771,71.1054406,96.24325168,13.64131384,34.80970038,90.46590772,236.4438533,59.56262844
World,1959,259.8091265,66.30377853,125.5305577,41.16141608,128.0450521,50.33586469,149.6747644,58.98491084,89.134256,49.80954234,55.71846704,77.55977966,21.08560024,67.29497354,53.75979775,77.99744015,123.0107599,41.3648834,98.48256354,95.28459344,65.92067378,66.17704618,100.7314012,48.20979534,16.0181688,66.2729076,47.5996974,110.3994516,39.37386747,60.81560381,125.5804942,92.12427063,74.69656118,71.49731819,86.44630293,17.61489004,29.29513988,89.02397785,236.4524708,60.61504358
World,1960,270.7812035,49.2091748,172.2075237,47.39642636,123.9511786,53.36600375,147.2263803,56.71843349,82.64720878,46.28255691,48.38048414,77.22019048,21.85069769,42.20362689,54.40245628,75.15024913,112.7534275,40.72248481,96.95312467,93.24139236,70.35750509,64.41647535,97.6467884,51.36530669,15.35111925,64.39636561,47.40336418,121.2399905,38.76238944,46.45743324,122.7944132,86.730686,114.8534308,68.46309541,88.64977892,18.10326001,30.49122367,88.60402632,238.7336606,57.17801527
World,1961,248.2001882,52.78035933,139.4299258,51.04670133,119.8425524,56.60455372,145.7501799,57.80561566,80.47043961,50.19820281,54.84618997,80.89519987,21.21550048,34.00735294,50.27778304,67.6735701,121.2747257,42.54010695,95.9810011,103.1091558,60.71163658,68.92156863,105.6977472,50.8496553,16.10820127,63.75068013,46.57159187,120.4450652,43.3698711,37.36680589,117.8808157,88.17524773,95.87728195,68.98468381,95.65939279,13.81188572,27.10425798,81.07681158,212.7068992,57.52401805
World,1962,256.9901485,53.50740561,130.8287849,49.69539521,115.9200067,59.699784,144.1125375,62.54003877,79.58092507,55.50912043,50.84728098,79.7213585,19.66108498,60.04508545,50.84216725,59.27886622,102.153867,43.04031725,94.90256288,103.1549445,52.1660322,81.77660278,100.9615953,44.47779666,17.07364183,59.44031481,46.03421692,119.0917499,49.77366935,35.35718062,108.3632597,84.21970933,88.86341363,64.57214575,95.45231648,12.80103511,27.80648949,81.9542861,189.0200556,59.90762215
World,1963,236.9752261,39.04994199,156.8379779,40.89501697,112.0114186,58.99789236,142.4182033,65.27588861,87.25820184,51.44480138,57.30667991,76.04834093,18.37305253,55.06671643,50.24441479,67.76826735,86.10902135,42.05094709,94.77749695,103.721827,58.56185265,86.48639234,104.2995122,43.95399987,16.95383187,53.55036676,45.34883993,114.0703964,53.04479038,42.14201543,103.6357419,82.75100314,92.95209352,65.63009844,96.04517393,11.70224808,81.62938949,79.32043309,178.6485266,62.95554205
